gene_id	n_exons	b	abs_b	type
STRG.11623	12	-3.082024145	3.082024145	holo
STRG.11623	12	-1.998924591	1.998924591	holo
STRG.11623	12	-1.801004662	1.801004662	holo
STRG.11623	12	-1.264054695	1.264054695	para
STRG.11623	12	-1.044993336	1.044993336	holo
STRG.11623	12	-0.994058859	0.994058859	mero
STRG.11623	12	-0.803971691	0.803971691	holo
STRG.11623	12	-0.32304625	0.32304625	para
STRG.11624	7	0.847664206	0.847664206	holo
STRG.11629	5	-3.267769075	3.267769075	holo
STRG.11633	8	-1.638304678	1.638304678	holo
STRG.11633	8	-1.352633653	1.352633653	para
STRG.11633	8	-1.214428644	1.214428644	para
STRG.11633	8	-1.112960804	1.112960804	para
STRG.11633	8	-0.884839298	0.884839298	mero
STRG.11640	11	-2.574054224	2.574054224	holo
STRG.11687	7	-1.505298013	1.505298013	para
STRG.11687	7	0.426028088	0.426028088	para
STRG.11687	7	1.127762171	1.127762171	holo
STRG.11688	11	-6.48415864	6.48415864	holo
STRG.11688	11	-4.175589111	4.175589111	holo
STRG.11688	11	-3.661858441	3.661858441	holo
STRG.11688	11	-2.781048803	2.781048803	holo
STRG.11688	11	-2.692382936	2.692382936	holo
STRG.11688	11	-2.619647593	2.619647593	holo
STRG.11688	11	-2.487903283	2.487903283	holo
STRG.11688	11	-1.638304678	1.638304678	holo
STRG.11688	11	-1.352633653	1.352633653	para
STRG.11688	11	-1.214428644	1.214428644	para
STRG.11688	11	-1.112960804	1.112960804	para
STRG.11688	11	-0.884839298	0.884839298	mero
STRG.11688	11	-0.490012825	0.490012825	para
STRG.11688	11	0.881477794	0.881477794	holo
STRG.11707	33	0.504724914	0.504724914	para
STRG.11707	33	0.58119606	0.58119606	holo
STRG.11707	33	0.737394348	0.737394348	holo
STRG.11707	33	0.825192688	0.825192688	holo
STRG.11726	7	-1.809988516	1.809988516	holo
STRG.11726	7	-0.301698215	0.301698215	para
STRG.11726	7	1.39968165	1.39968165	holo
STRG.11737	11	-1.362222048	1.362222048	para
STRG.11737	11	-1.351445925	1.351445925	para
STRG.11737	11	-1.148322236	1.148322236	para
STRG.11737	11	-1.028153116	1.028153116	para
STRG.11737	11	0.927381785	0.927381785	holo
STRG.11741	5	-4.175589111	4.175589111	holo
STRG.11741	5	-3.661858441	3.661858441	holo
STRG.11741	5	-2.781048803	2.781048803	holo
STRG.11741	5	-2.692382936	2.692382936	holo
STRG.11741	5	-2.619647593	2.619647593	holo
STRG.11741	5	-2.519535557	2.519535557	holo
STRG.11741	5	-2.487903283	2.487903283	holo
STRG.11741	5	-1.110194193	1.110194193	para
STRG.11741	5	-0.939402861	0.939402861	para
STRG.11741	5	-0.875292939	0.875292939	para
STRG.11741	5	-0.414630235	0.414630235	para
STRG.11741	5	-0.301698215	0.301698215	para
STRG.11741	5	0.794168996	0.794168996	holo
STRG.11741	5	0.8475955	0.8475955	holo
STRG.11741	5	0.960115859	0.960115859	holo
STRG.11747	10	-0.591437007	0.591437007	holo
STRG.11747	10	0.335889225	0.335889225	holo
STRG.11747	10	0.336021803	0.336021803	holo
STRG.11755	1	-2.438567633	2.438567633	holo
STRG.11755	1	-0.659079547	0.659079547	para
STRG.11755	1	0.400071551	0.400071551	holo
STRG.11756	2	-5.380263558	5.380263558	holo
STRG.11756	2	-2.619396598	2.619396598	holo
STRG.11778	2	-1.638304678	1.638304678	holo
STRG.11778	2	-1.352633653	1.352633653	para
STRG.11778	2	-1.214428644	1.214428644	para
STRG.11778	2	-1.112960804	1.112960804	para
STRG.11778	2	-0.884839298	0.884839298	mero
STRG.11778	2	-0.855525839	0.855525839	para
STRG.11789	14	-0.563172758	0.563172758	holo
STRG.11789	14	-0.563172758	0.563172758	holo
STRG.11798	17	0.435370641	0.435370641	para
STRG.11798	17	1.035094138	1.035094138	holo
STRG.11803	14	-0.726024695	0.726024695	mero
STRG.11803	14	-0.67639341	0.67639341	holo
STRG.11803	14	-0.665184884	0.665184884	holo
STRG.11803	14	-0.484044834	0.484044834	holo
STRG.11803	14	0.819114302	0.819114302	para
STRG.11803	14	1.102553141	1.102553141	para
STRG.11803	14	1.240869164	1.240869164	para
STRG.11803	14	1.525179373	1.525179373	para
STRG.11804	4	-0.631361294	0.631361294	holo
STRG.11815	51	-2.058309084	2.058309084	holo
STRG.11815	51	0.425352395	0.425352395	holo
STRG.11815	51	0.636936732	0.636936732	holo
STRG.11824	13	-0.301698215	0.301698215	para
STRG.11831	4	-2.781048803	2.781048803	holo
STRG.11831	4	-2.692382936	2.692382936	holo
STRG.11831	4	-2.487903283	2.487903283	holo
STRG.11831	4	-1.477434012	1.477434012	para
STRG.11831	4	0.737394348	0.737394348	holo
STRG.11831	4	3.995001653	3.995001653	holo
STRG.11833	3	-2.076051367	2.076051367	holo
STRG.11833	3	-1.505298013	1.505298013	para
STRG.11833	3	1.127762171	1.127762171	holo
STRG.11837	20	-1.010608765	1.010608765	para
STRG.11837	20	-0.77605537	0.77605537	holo
STRG.11837	20	1.482757366	1.482757366	holo
STRG.11838	5	-2.824056389	2.824056389	holo
STRG.11838	5	-2.358287263	2.358287263	holo
STRG.11838	5	-1.61380602	1.61380602	holo
STRG.11838	5	-0.831179883	0.831179883	holo
STRG.11844	13	-4.915478377	4.915478377	holo
STRG.11844	13	-3.150545906	3.150545906	para
STRG.11844	13	-0.384159638	0.384159638	holo
STRG.11844	13	0.521542549	0.521542549	holo
STRG.11844	13	0.810012066	0.810012066	para
STRG.11844	13	0.99042861	0.99042861	para
STRG.11848	15	0.385581168	0.385581168	para
STRG.11850	17	-1.425919979	1.425919979	para
STRG.11850	17	-0.349228163	0.349228163	para
STRG.11851	22	1.035094138	1.035094138	holo
STRG.11851	22	5.15598317	5.15598317	holo
STRG.11853	14	0.464994727	0.464994727	holo
STRG.11870	28	-2.751184585	2.751184585	para
STRG.11870	28	-1.004693047	1.004693047	holo
STRG.11870	28	-0.939155985	0.939155985	holo
STRG.11870	28	-0.807649232	0.807649232	para
STRG.11870	28	-0.442057688	0.442057688	mero
STRG.11870	28	0.435370641	0.435370641	para
STRG.11876	3	0.671157783	0.671157783	holo
STRG.1189	27	0.571997686	0.571997686	para
STRG.11895	4	-1.809988516	1.809988516	holo
STRG.11895	4	-1.713058397	1.713058397	para
STRG.11895	4	-1.305302206	1.305302206	para
STRG.11895	4	-1.002549165	1.002549165	para
STRG.11895	4	-0.455309482	0.455309482	para
STRG.11895	4	0.855844024	0.855844024	holo
STRG.11895	4	1.438130954	1.438130954	holo
STRG.11898	14	0.495522434	0.495522434	para
STRG.11900	13	1.172149571	1.172149571	para
STRG.11902	8	0.338591187	0.338591187	holo
STRG.11905	4	-1.188497961	1.188497961	holo
STRG.11905	4	3.175726263	3.175726263	para
STRG.11910	8	-0.420336359	0.420336359	holo
STRG.11910	8	0.742290192	0.742290192	holo
STRG.11914	13	0.504724914	0.504724914	para
STRG.11914	13	0.58119606	0.58119606	holo
STRG.11914	13	0.825192688	0.825192688	holo
STRG.11919	20	-0.32304625	0.32304625	para
STRG.11931	16	-0.563172758	0.563172758	holo
STRG.11933	24	-1.707787784	1.707787784	para
STRG.11933	24	-0.847188066	0.847188066	mero
STRG.11936	7	-1.087404151	1.087404151	para
STRG.11946	26	-0.932776534	0.932776534	holo
STRG.11946	26	1.029806986	1.029806986	holo
STRG.11949	26	-0.932776534	0.932776534	holo
STRG.11949	26	-0.659079547	0.659079547	para
STRG.11951	23	-1.681388083	1.681388083	holo
STRG.11951	23	-0.703500027	0.703500027	holo
STRG.11951	23	-0.641658456	0.641658456	holo
STRG.11951	23	-0.543406065	0.543406065	holo
STRG.11951	23	0.41814109	0.41814109	para
STRG.11956	15	-1.801004662	1.801004662	holo
STRG.11956	15	-0.994058859	0.994058859	mero
STRG.11956	15	-0.803971691	0.803971691	holo
STRG.11956	15	-0.420336359	0.420336359	holo
STRG.11959	31	-0.529745568	0.529745568	holo
STRG.11961	2	-2.389440427	2.389440427	para
STRG.11961	2	-0.889013751	0.889013751	holo
STRG.11961	2	-0.643306093	0.643306093	holo
STRG.11961	2	0.425352395	0.425352395	holo
STRG.11966	55	-0.384159638	0.384159638	holo
STRG.11966	55	0.634057142	0.634057142	para
STRG.11969	26	-2.891488982	2.891488982	holo
STRG.11969	26	-2.358287263	2.358287263	holo
STRG.11969	26	-1.76290756	1.76290756	holo
STRG.11969	26	-1.61380602	1.61380602	holo
STRG.11969	26	-0.460009516	0.460009516	holo
STRG.11969	26	1.047208063	1.047208063	para
STRG.11979	27	-1.351445925	1.351445925	para
STRG.11979	27	-1.148322236	1.148322236	para
STRG.11979	27	-1.08121392	1.08121392	para
STRG.11979	27	-1.028153116	1.028153116	para
STRG.11979	27	-0.528892678	0.528892678	holo
STRG.11979	27	0.338591187	0.338591187	holo
STRG.11979	27	0.927381785	0.927381785	holo
STRG.11983	2	-1.110194193	1.110194193	para
STRG.11983	2	-0.875292939	0.875292939	para
STRG.11983	2	0.794168996	0.794168996	holo
STRG.11983	2	0.8475955	0.8475955	holo
STRG.11983	2	0.960115859	0.960115859	holo
STRG.11985	15	-2.751184585	2.751184585	para
STRG.11985	15	-0.889013751	0.889013751	holo
STRG.11985	15	0.426028088	0.426028088	para
STRG.11985	15	1.03073713	1.03073713	holo
STRG.11985	15	1.035094138	1.035094138	holo
STRG.11986	3	-1.059344932	1.059344932	holo
STRG.11991	4	0.336021803	0.336021803	holo
STRG.11996	32	-1.188497961	1.188497961	holo
STRG.11996	32	-0.631361294	0.631361294	holo
STRG.120	12	2.649601585	2.649601585	holo
STRG.12001	3	-1.041808122	1.041808122	para
STRG.12004	11	0.684071111	0.684071111	para
STRG.12004	11	0.710661169	0.710661169	holo
STRG.12006	12	0.809990548	0.809990548	para
STRG.12006	12	1.149566547	1.149566547	mero
STRG.12007	28	-0.922888512	0.922888512	holo
STRG.12007	28	0.329863723	0.329863723	para
STRG.12007	28	0.828091099	0.828091099	para
STRG.12011	4	-3.758865712	3.758865712	holo
STRG.12011	4	-1.055601795	1.055601795	holo
STRG.12011	4	-0.777260115	0.777260115	holo
STRG.12011	4	3.173498414	3.173498414	mero
STRG.12011	4	3.539202012	3.539202012	holo
STRG.12011	4	3.952046335	3.952046335	para
STRG.12019	5	0.338591187	0.338591187	holo
STRG.12019	5	2.404922973	2.404922973	para
STRG.12019	5	2.509976807	2.509976807	mero
STRG.12019	5	2.605009429	2.605009429	holo
STRG.12019	5	4.917372373	4.917372373	holo
STRG.12027	18	-1.188497961	1.188497961	holo
STRG.12027	18	1.133053404	1.133053404	para
STRG.12027	18	2.114451101	2.114451101	holo
STRG.12033	7	-1.809988516	1.809988516	holo
STRG.12033	7	-1.713058397	1.713058397	para
STRG.12033	7	-1.305302206	1.305302206	para
STRG.12033	7	-1.002549165	1.002549165	para
STRG.12033	7	1.438130954	1.438130954	holo
STRG.12041	20	-0.420336359	0.420336359	holo
STRG.12051	5	-2.835752805	2.835752805	para
STRG.12051	5	-1.087404151	1.087404151	para
STRG.12051	5	-0.777260115	0.777260115	holo
STRG.12054	2	-3.082117901	3.082117901	para
STRG.12054	2	-0.88446993	0.88446993	holo
STRG.12054	2	0.385581168	0.385581168	para
STRG.12056	8	3.047663468	3.047663468	holo
STRG.12057	4	-4.989539898	4.989539898	holo
STRG.12057	4	-1.76290756	1.76290756	holo
STRG.12061	2	-0.726024695	0.726024695	mero
STRG.12061	2	-0.67639341	0.67639341	holo
STRG.12061	2	-0.665184884	0.665184884	holo
STRG.12061	2	-0.484044834	0.484044834	holo
STRG.12061	2	0.435370641	0.435370641	para
STRG.12061	2	0.819114302	0.819114302	para
STRG.12061	2	1.102553141	1.102553141	para
STRG.12061	2	1.240869164	1.240869164	para
STRG.12061	2	1.525179373	1.525179373	para
STRG.12062	22	-1.004693047	1.004693047	holo
STRG.12062	22	-0.939155985	0.939155985	holo
STRG.12062	22	-0.442057688	0.442057688	mero
STRG.12066	15	0.335889225	0.335889225	holo
STRG.12066	15	0.425352395	0.425352395	holo
STRG.12068	9	-2.859803928	2.859803928	para
STRG.12068	9	-2.781048803	2.781048803	holo
STRG.12068	9	-2.692382936	2.692382936	holo
STRG.12068	9	-2.487903283	2.487903283	holo
STRG.12070	9	-2.751184585	2.751184585	para
STRG.12072	41	-0.850356571	0.850356571	mero
STRG.12072	41	0.684071111	0.684071111	para
STRG.12072	41	0.710661169	0.710661169	holo
STRG.12072	41	1.300686312	1.300686312	holo
STRG.12073	2	-2.189598859	2.189598859	holo
STRG.12073	2	-0.622147767	0.622147767	holo
STRG.12073	2	-0.616364147	0.616364147	mero
STRG.12073	2	-0.604055788	0.604055788	mero
STRG.12073	2	-0.4927663	0.4927663	holo
STRG.12073	2	0.492161887	0.492161887	para
STRG.12073	2	0.655709747	0.655709747	para
STRG.12076	11	-1.801004662	1.801004662	holo
STRG.12076	11	-1.103176268	1.103176268	para
STRG.12076	11	-0.994058859	0.994058859	mero
STRG.12076	11	-0.803971691	0.803971691	holo
STRG.12085	30	-0.597909396	0.597909396	mero
STRG.12085	30	-0.542088888	0.542088888	holo
STRG.12088	22	-0.932776534	0.932776534	holo
STRG.12088	22	-0.516983516	0.516983516	holo
STRG.12089	2	-4.35175325	4.35175325	para
STRG.12093	18	-2.519535557	2.519535557	holo
STRG.12097	12	0.99209458	0.99209458	para
STRG.12097	12	3.047663468	3.047663468	holo
STRG.12099	25	-0.978714605	0.978714605	holo
STRG.12099	25	-0.496623796	0.496623796	holo
STRG.12100	5	-0.863686036	0.863686036	para
STRG.12100	5	-0.641658456	0.641658456	holo
STRG.12100	5	-0.543406065	0.543406065	holo
STRG.12100	5	0.338591187	0.338591187	holo
STRG.12100	5	0.41814109	0.41814109	para
STRG.12103	16	0.464994727	0.464994727	holo
STRG.12104	20	-1.016844242	1.016844242	para
STRG.12104	20	-0.850356571	0.850356571	mero
STRG.12104	20	-0.726024695	0.726024695	mero
STRG.12104	20	-0.67639341	0.67639341	holo
STRG.12104	20	-0.665184884	0.665184884	holo
STRG.12104	20	-0.484044834	0.484044834	holo
STRG.12104	20	0.819114302	0.819114302	para
STRG.12104	20	1.102553141	1.102553141	para
STRG.12104	20	1.240869164	1.240869164	para
STRG.12104	20	1.525179373	1.525179373	para
STRG.12109	23	-1.059344932	1.059344932	holo
STRG.12109	23	0.684071111	0.684071111	para
STRG.12109	23	0.710661169	0.710661169	holo
STRG.12110	5	-0.569830188	0.569830188	holo
STRG.12110	5	-0.514437985	0.514437985	holo
STRG.12110	5	-0.452743051	0.452743051	para
STRG.12110	5	-0.318371061	0.318371061	holo
STRG.12110	5	0.336021803	0.336021803	holo
STRG.12110	5	0.655709747	0.655709747	para
STRG.12115	23	0.668880464	0.668880464	para
STRG.12116	30	-0.88446993	0.88446993	holo
STRG.12117	5	-4.477440862	4.477440862	holo
STRG.12136	16	0.385581168	0.385581168	para
STRG.12140	41	-0.924385716	0.924385716	holo
STRG.12140	41	-0.889013751	0.889013751	holo
STRG.12140	41	-0.499459402	0.499459402	mero
STRG.12140	41	0.590438098	0.590438098	para
STRG.12143	5	-3.003352347	3.003352347	holo
STRG.12158	13	-2.619396598	2.619396598	holo
STRG.12158	13	-1.681625542	1.681625542	para
STRG.1217	4	-0.406171358	0.406171358	holo
STRG.1217	4	0.571997686	0.571997686	para
STRG.12170	24	-1.411845262	1.411845262	mero
STRG.12170	24	-0.929365812	0.929365812	holo
STRG.12170	24	-0.643306093	0.643306093	holo
STRG.12191	9	-0.622147767	0.622147767	holo
STRG.12191	9	-0.616364147	0.616364147	mero
STRG.12191	9	-0.604055788	0.604055788	mero
STRG.12191	9	-0.4927663	0.4927663	holo
STRG.12195	24	-4.333266066	4.333266066	holo
STRG.12195	24	-0.631361294	0.631361294	holo
STRG.12195	24	5.555861281	5.555861281	holo
STRG.12207	9	0.825192688	0.825192688	holo
STRG.12216	9	-0.297254176	0.297254176	holo
STRG.12219	3	2.033515033	2.033515033	holo
STRG.12219	3	2.432578231	2.432578231	para
STRG.12224	7	0.810012066	0.810012066	para
STRG.12224	7	0.99042861	0.99042861	para
STRG.12229	30	1.018931452	1.018931452	para
STRG.12241	25	-2.757332767	2.757332767	holo
STRG.12241	25	-2.574054224	2.574054224	holo
STRG.12241	25	-2.039194215	2.039194215	holo
STRG.12241	25	0.759654491	0.759654491	holo
STRG.12248	14	-1.036200671	1.036200671	holo
STRG.12248	14	-0.51383235	0.51383235	mero
STRG.12248	14	-0.504853526	0.504853526	holo
STRG.12248	14	-0.455401917	0.455401917	holo
STRG.12248	14	-0.406003125	0.406003125	holo
STRG.12248	14	-0.372218317	0.372218317	holo
STRG.12248	14	0.335889225	0.335889225	holo
STRG.12248	14	0.455183284	0.455183284	para
STRG.12248	14	0.50509393	0.50509393	para
STRG.12248	14	0.555733613	0.555733613	para
STRG.12248	14	0.904738714	0.904738714	para
STRG.12250	13	-2.358287263	2.358287263	holo
STRG.12250	13	-2.087806473	2.087806473	holo
STRG.12250	13	-1.61380602	1.61380602	holo
STRG.12250	13	-1.204686871	1.204686871	holo
STRG.12250	13	-1.041808122	1.041808122	para
STRG.12259	8	-1.851341486	1.851341486	holo
STRG.12259	8	-0.460009516	0.460009516	holo
STRG.12259	8	0.810012066	0.810012066	para
STRG.12259	8	0.99042861	0.99042861	para
STRG.12267	2	-4.770995081	4.770995081	holo
STRG.12271	21	0.464994727	0.464994727	holo
STRG.12271	21	0.492161887	0.492161887	para
STRG.12271	21	0.99209458	0.99209458	para
STRG.12276	9	-6.564451004	6.564451004	para
STRG.12276	9	-6.520002923	6.520002923	para
STRG.12276	9	-4.667924946	4.667924946	holo
STRG.12276	9	0.336021803	0.336021803	holo
STRG.12276	9	1.817700509	1.817700509	para
STRG.12285	23	-0.924385716	0.924385716	holo
STRG.12285	23	-0.659079547	0.659079547	para
STRG.12285	23	-0.499459402	0.499459402	mero
STRG.12285	23	0.590438098	0.590438098	para
STRG.12289	19	-2.358287263	2.358287263	holo
STRG.12289	19	-0.51383235	0.51383235	mero
STRG.12289	19	-0.406003125	0.406003125	holo
STRG.12293	12	-2.389177049	2.389177049	para
STRG.12293	12	0.921434276	0.921434276	para
STRG.12293	12	0.99209458	0.99209458	para
STRG.12293	12	1.184806256	1.184806256	holo
STRG.12293	12	2.266424504	2.266424504	holo
STRG.12299	8	-1.851341486	1.851341486	holo
STRG.12299	8	-0.516983516	0.516983516	holo
STRG.12299	8	0.336021803	0.336021803	holo
STRG.12300	13	-1.638304678	1.638304678	holo
STRG.12300	13	-1.352633653	1.352633653	para
STRG.12300	13	-1.214428644	1.214428644	para
STRG.12300	13	-1.112960804	1.112960804	para
STRG.12300	13	-0.884839298	0.884839298	mero
STRG.12306	6	-1.674344472	1.674344472	holo
STRG.12306	6	-1.411845262	1.411845262	mero
STRG.12306	6	-0.929365812	0.929365812	holo
STRG.12306	6	-0.475227155	0.475227155	holo
STRG.12330	13	-1.411845262	1.411845262	mero
STRG.12330	13	-0.929365812	0.929365812	holo
STRG.12330	13	-0.919535994	0.919535994	holo
STRG.12330	13	-0.496623796	0.496623796	holo
STRG.12332	8	-0.631361294	0.631361294	holo
STRG.12335	7	-0.871124964	0.871124964	holo
STRG.12335	7	-0.568373575	0.568373575	holo
STRG.12342	19	-1.004693047	1.004693047	holo
STRG.12342	19	-0.939155985	0.939155985	holo
STRG.12342	19	-0.442057688	0.442057688	mero
STRG.12346	2	-0.805732653	0.805732653	holo
STRG.12362	11	0.759654491	0.759654491	holo
STRG.12372	17	-2.160035058	2.160035058	para
STRG.12372	17	-0.504853526	0.504853526	holo
STRG.12372	17	0.338591187	0.338591187	holo
STRG.12372	17	0.555733613	0.555733613	para
STRG.1239	14	0.384465591	0.384465591	para
STRG.1239	14	2.95205203	2.95205203	holo
STRG.1239	14	2.976710662	2.976710662	para
STRG.12403	14	-0.528892678	0.528892678	holo
STRG.12416	10	-2.980559579	2.980559579	para
STRG.12422	2	0.336021803	0.336021803	holo
STRG.12428	17	-0.924385716	0.924385716	holo
STRG.12428	17	-0.499459402	0.499459402	mero
STRG.12428	17	0.590438098	0.590438098	para
STRG.12432	4	-2.160035058	2.160035058	para
STRG.12432	4	-0.529745568	0.529745568	holo
STRG.12436	11	-1.041659191	1.041659191	para
STRG.12443	72	-0.41257681	0.41257681	para
STRG.12456	38	-0.991661546	0.991661546	para
STRG.12456	38	-0.805732653	0.805732653	holo
STRG.12460	11	-0.924385716	0.924385716	holo
STRG.12460	11	-0.499459402	0.499459402	mero
STRG.12460	11	-0.420336359	0.420336359	holo
STRG.12460	11	0.590438098	0.590438098	para
STRG.12464	15	-4.689953032	4.689953032	para
STRG.12464	15	-3.867923943	3.867923943	para
STRG.12464	15	-0.91932586	0.91932586	holo
STRG.12467	8	-4.212769444	4.212769444	holo
STRG.12467	8	-1.004693047	1.004693047	holo
STRG.12467	8	-0.939155985	0.939155985	holo
STRG.12467	8	-0.442057688	0.442057688	mero
STRG.12479	16	-1.428162293	1.428162293	para
STRG.12479	16	0.425450035	0.425450035	para
STRG.12487	43	-1.420514509	1.420514509	para
STRG.12487	43	-0.871124964	0.871124964	holo
STRG.12499	3	-2.389177049	2.389177049	para
STRG.12499	3	-1.041659191	1.041659191	para
STRG.12499	3	-0.504853526	0.504853526	holo
STRG.12499	3	0.495522434	0.495522434	para
STRG.12499	3	0.555733613	0.555733613	para
STRG.12499	3	2.266424504	2.266424504	holo
STRG.12501	8	0.5649028	0.5649028	holo
STRG.12501	8	1.035094138	1.035094138	holo
STRG.12503	21	-1.401568347	1.401568347	para
STRG.12503	21	-1.003991166	1.003991166	holo
STRG.12503	21	0.338591187	0.338591187	holo
